order_id,order_date,total_amount,user_id,user_name,city,membership,restaurant_id,restaurant_name,cuisine,rating,order_year,order_month,order_month_name,order_quarter,order_day_of_week
2811,2023-07-31,1233.95,649,User_649,Pune,Gold,290,Taste of Kitchen Chinese,Chinese,4.9,2023,7,July,3,Monday
2812,2023-12-20,672.61,2153,User_2153,Bangalore,Gold,363,Annapurna Mess Pure Veg,Italian,4.9,2023,12,December,4,Wednesday
2813,2023-11-13,1193.02,391,User_391,Pune,Gold,303,Swagath Foods Andhra,Mexican,3.2,2023,11,November,4,Monday
2814,2023-04-19,769.04,420,User_420,Pune,Regular,490,Swagath Curry House Punjabi,Italian,3.7,2023,4,April,2,Wednesday
2815,2023-03-05,826.47,1302,User_1302,Bangalore,Regular,471,Swagath Tiffins Punjabi,Indian,3.0,2023,3,March,1,Sunday
2816,2023-06-05,971.22,2851,User_2851,Chennai,Gold,476,Royal Curry House Multicuisine,Mexican,3.4,2023,6,June,2,Monday
2817,2023-05-29,1022.94,235,User_235,Hyderabad,Gold,179,Annapurna Foods Multicuisine,Italian,3.5,2023,5,May,2,Monday
2818,2023-09-10,1101.03,1574,User_1574,Hyderabad,Gold,193,Swagath Eatery Multicuisine,Chinese,3.8,2023,9,September,3,Sunday
2819,2023-02-28,199.19,1768,User_1768,Chennai,Regular,456,Hotel Dhaba Chinese,Chinese,4.2,2023,2,February,1,Tuesday
2820,2023-02-25,1202.81,2918,User_2918,Hyderabad,Regular,287,Amma Cafe South Indian,Chinese,4.7,2023,2,February,1,Saturday
2821,2023-02-27,382.28,2343,User_2343,Bangalore,Regular,280,Taste of Dhaba Andhra,Chinese,3.7,2023,2,February,1,Monday
2822,2023-12-28,706.36,2652,User_2652,Pune,Regular,117,Darbar Eatery North Indian,Indian,3.9,2023,12,December,4,Thursday
2823,2023-07-13,817.45,371,User_371,Bangalore,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3,2023,7,July,3,Thursday
2824,2023-04-01,327.93,1153,User_1153,Hyderabad,Gold,61,Hotel Curry House North Indian,Italian,4.4,2023,4,April,2,Saturday
2825,2023-02-24,241.3,2213,User_2213,Chennai,Gold,87,Hotel Curry House Non-Veg,Mexican,3.8,2023,2,February,1,Friday
2826,2023-05-01,1433.36,513,User_513,Bangalore,Regular,41,Classic Delights Pure Veg,Mexican,3.7,2023,5,May,2,Monday
2827,2023-10-31,647.17,2581,User_2581,Pune,Gold,105,Amma Curry House South Indian,Mexican,4.2,2023,10,October,4,Tuesday
2828,2023-03-19,780.59,502,User_502,Pune,Regular,328,Ruchi Curry House Andhra,Mexican,4.6,2023,3,March,1,Sunday
2829,2023-12-15,1086.32,2023,User_2023,Bangalore,Regular,58,Sai Biryani Multicuisine,Indian,4.4,2023,12,December,4,Friday
2830,2023-04-16,1404.1,222,User_222,Chennai,Gold,289,Sri Biryani Punjabi,Italian,4.8,2023,4,April,2,Sunday
2831,2023-03-13,1310.36,536,User_536,Hyderabad,Regular,31,Udupi Delights North Indian,Mexican,4.7,2023,3,March,1,Monday
2832,2023-01-20,920.72,757,User_757,Pune,Gold,243,Grand Tiffins South Indian,Chinese,4.8,2023,1,January,1,Friday
2833,2023-06-14,1135.45,928,User_928,Bangalore,Regular,57,Spice Mess Punjabi,Mexican,4.4,2023,6,June,2,Wednesday
2834,2023-08-23,1263.87,250,User_250,Pune,Regular,140,Royal Tiffins Punjabi,Italian,3.3,2023,8,August,3,Wednesday
2835,2023-11-11,774.43,1168,User_1168,Hyderabad,Regular,227,Udupi Curry House Chinese,Italian,3.5,2023,11,November,4,Saturday
2836,2023-12-25,1259.44,1618,User_1618,Bangalore,Gold,270,Taste of Biryani North Indian,Mexican,3.8,2023,12,December,4,Monday
2837,2023-02-16,215.98,2834,User_2834,Chennai,Regular,438,Grand Biryani Pure Veg,Italian,3.2,2023,2,February,1,Thursday
2838,2023-10-24,203.82,2462,User_2462,Chennai,Gold,9,Classic Mess Family Restaurant,Italian,3.1,2023,10,October,4,Tuesday
2839,2023-12-22,1165.09,2193,User_2193,Pune,Gold,456,Hotel Dhaba Chinese,Chinese,4.2,2023,12,December,4,Friday
2840,2023-11-15,891.29,1789,User_1789,Pune,Gold,272,New Dhaba Pure Veg,Indian,4.8,2023,11,November,4,Wednesday
2841,2023-12-04,1375.78,422,User_422,Chennai,Regular,420,Ruchi Tiffins Chinese,Italian,4.0,2023,12,December,4,Monday
2842,2023-12-24,731.85,2478,User_2478,Chennai,Gold,297,Grand Tiffins Andhra,Italian,4.8,2023,12,December,4,Sunday
2843,2023-11-30,1416.7,1555,User_1555,Pune,Gold,390,Grand Restaurant Pure Veg,Mexican,4.7,2023,11,November,4,Thursday
2844,2023-08-15,304.37,2613,User_2613,Bangalore,Regular,74,Spice Dhaba Non-Veg,Chinese,4.3,2023,8,August,3,Tuesday
2845,2023-08-01,570.67,1336,User_1336,Bangalore,Regular,21,Grand Biryani Family Restaurant,Indian,3.5,2023,8,August,3,Tuesday
2846,2023-05-10,382.16,980,User_980,Chennai,Gold,283,Grand Kitchen Punjabi,Chinese,4.6,2023,5,May,2,Wednesday
2847,2023-12-16,705.96,1480,User_1480,Pune,Gold,98,Ruchi Dhaba Non-Veg,Indian,4.0,2023,12,December,4,Saturday
2848,2023-09-15,749.56,1345,User_1345,Pune,Regular,338,Grand Kitchen Non-Veg,Mexican,4.5,2023,9,September,3,Friday
2849,2023-12-25,238.33,92,User_92,Bangalore,Regular,273,Swagath Delights Andhra,Indian,3.9,2023,12,December,4,Monday
2850,2023-03-19,868.45,284,User_284,Chennai,Regular,183,Taste of Biryani Non-Veg,Chinese,3.7,2023,3,March,1,Sunday
2851,2023-12-07,276.58,1448,User_1448,Chennai,Regular,18,Annapurna Kitchen Family Restaurant,Italian,4.5,2023,12,December,4,Thursday
2852,2023-07-28,362.66,2782,User_2782,Pune,Gold,320,Hotel Cafe Multicuisine,Italian,4.1,2023,7,July,3,Friday
2853,2023-08-26,295.49,172,User_172,Chennai,Gold,139,Ruchi Cafe South Indian,Mexican,4.8,2023,8,August,3,Saturday
2854,2023-12-15,403.55,2398,User_2398,Bangalore,Gold,213,Amma Dhaba Punjabi,Indian,3.7,2023,12,December,4,Friday
2855,2023-02-08,597.31,1872,User_1872,Chennai,Regular,465,Sai Eatery North Indian,Italian,4.9,2023,2,February,1,Wednesday
2856,2023-12-14,661.59,180,User_180,Pune,Gold,120,Classic Biryani Multicuisine,Italian,3.2,2023,12,December,4,Thursday
2857,2023-04-21,455.68,1443,User_1443,Bangalore,Regular,481,Sai Restaurant Non-Veg,Indian,4.2,2023,4,April,2,Friday
2858,2023-07-30,202.75,2830,User_2830,Pune,Gold,318,Hotel Tiffins Pure Veg,Indian,3.7,2023,7,July,3,Sunday
2859,2023-11-18,225.27,2512,User_2512,Bangalore,Regular,73,Spice Mess Andhra,Mexican,3.1,2023,11,November,4,Saturday
2860,2023-06-23,1194.38,650,User_650,Chennai,Gold,323,Taste of Mess Chinese,Mexican,4.6,2023,6,June,2,Friday
2861,2023-09-17,1376.41,1774,User_1774,Bangalore,Regular,206,Swagath Biryani Non-Veg,Mexican,3.2,2023,9,September,3,Sunday
2862,2023-05-14,1338.59,537,User_537,Bangalore,Regular,159,Darbar Dhaba Punjabi,Mexican,4.9,2023,5,May,2,Sunday
2863,2023-05-30,984.01,1347,User_1347,Chennai,Gold,6,Ruchi Restaurant South Indian,Chinese,4.8,2023,5,May,2,Tuesday
2864,2023-06-08,301.78,63,User_63,Pune,Regular,408,Darbar Eatery Family Restaurant,Mexican,3.0,2023,6,June,2,Thursday
2865,2023-03-07,402.63,210,User_210,Chennai,Regular,12,Royal Foods Multicuisine,Mexican,3.4,2023,3,March,1,Tuesday
2866,2023-03-28,891.25,1850,User_1850,Chennai,Gold,359,Sri Foods South Indian,Mexican,4.8,2023,3,March,1,Tuesday
2867,2023-09-15,1194.26,2207,User_2207,Chennai,Gold,314,New Eatery Punjabi,Indian,4.1,2023,9,September,3,Friday
2868,2023-04-15,426.81,368,User_368,Pune,Regular,75,New Cafe South Indian,Chinese,4.2,2023,4,April,2,Saturday
2869,2023-01-12,759.41,520,User_520,Chennai,Regular,476,Royal Curry House Multicuisine,Mexican,3.4,2023,1,January,1,Thursday
2870,2023-05-08,1279.16,2894,User_2894,Pune,Gold,46,Udupi Delights Family Restaurant,Chinese,3.6,2023,5,May,2,Monday
2871,2023-10-29,543.29,1594,User_1594,Bangalore,Regular,334,Darbar Tiffins Family Restaurant,Indian,4.0,2023,10,October,4,Sunday
2872,2023-03-04,428.44,2873,User_2873,Pune,Gold,150,Sri Cafe Non-Veg,Indian,4.2,2023,3,March,1,Saturday
2873,2023-10-11,1312.52,511,User_511,Chennai,Regular,376,Amma Cafe Non-Veg,Indian,3.4,2023,10,October,4,Wednesday
2874,2023-05-13,1115.2,2582,User_2582,Hyderabad,Gold,259,Amma Curry House Family Restaurant,Mexican,3.7,2023,5,May,2,Saturday
2875,2023-05-22,594.49,1531,User_1531,Bangalore,Gold,229,Ruchi Mess Family Restaurant,Italian,3.8,2023,5,May,2,Monday
2876,2023-11-19,376.09,2895,User_2895,Chennai,Gold,162,New Foods Multicuisine,Italian,3.3,2023,11,November,4,Sunday
2877,2023-03-25,116.9,2141,User_2141,Bangalore,Gold,358,Udupi Cafe North Indian,Indian,5.0,2023,3,March,1,Saturday
2878,2023-11-23,1472.08,2142,User_2142,Chennai,Gold,290,Taste of Kitchen Chinese,Chinese,4.9,2023,11,November,4,Thursday
2879,2023-10-31,1492.11,1016,User_1016,Hyderabad,Gold,464,Ruchi Cafe Multicuisine,Italian,3.3,2023,10,October,4,Tuesday
2880,2023-12-19,1470.38,1573,User_1573,Chennai,Gold,321,Sai Restaurant Non-Veg,Chinese,4.7,2023,12,December,4,Tuesday
2881,2023-06-17,488.33,2029,User_2029,Pune,Gold,282,Hotel Curry House Chinese,Indian,4.4,2023,6,June,2,Saturday
2882,2023-12-13,1244.26,2365,User_2365,Hyderabad,Regular,279,Sri Tiffins Andhra,Italian,4.9,2023,12,December,4,Wednesday
2883,2023-10-03,543.32,1875,User_1875,Chennai,Gold,103,Darbar Restaurant North Indian,Mexican,4.9,2023,10,October,4,Tuesday
2884,2023-09-05,1256.37,1566,User_1566,Pune,Regular,254,Ruchi Dhaba Chinese,Indian,4.7,2023,9,September,3,Tuesday
2885,2023-12-09,651.91,2973,User_2973,Hyderabad,Gold,139,Ruchi Cafe South Indian,Mexican,4.8,2023,12,December,4,Saturday
2886,2023-11-01,178.83,1759,User_1759,Chennai,Regular,319,Darbar Eatery Family Restaurant,Indian,3.1,2023,11,November,4,Wednesday
2887,2023-06-09,531.97,1541,User_1541,Chennai,Regular,113,Darbar Biryani Pure Veg,Chinese,5.0,2023,6,June,2,Friday
2888,2023-10-16,1055.25,2787,User_2787,Pune,Regular,212,Sai Delights North Indian,Indian,3.2,2023,10,October,4,Monday
2889,2023-03-13,186.4,2998,User_2998,Bangalore,Regular,92,Amma Delights Pure Veg,Mexican,4.9,2023,3,March,1,Monday
2890,2023-07-30,1049.6,1783,User_1783,Hyderabad,Regular,64,New Restaurant Chinese,Chinese,4.5,2023,7,July,3,Sunday
2891,2023-07-04,1473.11,1627,User_1627,Pune,Regular,19,Classic Biryani Chinese,Indian,3.6,2023,7,July,3,Tuesday
2892,2023-01-21,281.23,1240,User_1240,Pune,Gold,214,Amma Foods North Indian,Chinese,3.4,2023,1,January,1,Saturday
2893,2023-01-09,838.33,907,User_907,Bangalore,Regular,419,Darbar Delights Andhra,Chinese,3.6,2023,1,January,1,Monday
2894,2023-09-09,157.1,1582,User_1582,Hyderabad,Regular,265,Udupi Curry House Andhra,Chinese,4.2,2023,9,September,3,Saturday
2895,2023-03-13,252.89,2156,User_2156,Bangalore,Gold,395,Royal Restaurant Punjabi,Mexican,4.0,2023,3,March,1,Monday
2896,2023-07-04,892.11,1284,User_1284,Chennai,Regular,440,Annapurna Kitchen North Indian,Mexican,3.8,2023,7,July,3,Tuesday
2897,2023-10-11,212.07,1757,User_1757,Chennai,Gold,239,Sai Curry House North Indian,Indian,4.9,2023,10,October,4,Wednesday
2898,2023-07-24,1426.51,130,User_130,Hyderabad,Gold,115,Annapurna Eatery Non-Veg,Chinese,3.3,2023,7,July,3,Monday
2899,2023-04-03,1346.23,496,User_496,Chennai,Regular,19,Classic Biryani Chinese,Indian,3.6,2023,4,April,2,Monday
2900,2023-08-09,1302.69,2729,User_2729,Hyderabad,Gold,3,Darbar Eatery Andhra,Mexican,4.3,2023,8,August,3,Wednesday
2901,2023-12-12,322.35,399,User_399,Bangalore,Regular,236,Hotel Eatery Non-Veg,Italian,4.2,2023,12,December,4,Tuesday
2902,2023-05-10,1205.45,2289,User_2289,Pune,Gold,261,Spice Mess Non-Veg,Italian,3.5,2023,5,May,2,Wednesday
2903,2023-07-19,1237.71,669,User_669,Chennai,Gold,385,Ruchi Mess Multicuisine,Chinese,4.4,2023,7,July,3,Wednesday
2904,2023-01-14,1079.21,2925,User_2925,Bangalore,Regular,27,Darbar Dhaba Pure Veg,Italian,4.4,2023,1,January,1,Saturday
2905,2023-12-07,1327.79,627,User_627,Pune,Regular,6,Ruchi Restaurant South Indian,Chinese,4.8,2023,12,December,4,Thursday
2906,2023-04-12,447.72,2139,User_2139,Bangalore,Gold,407,Grand Cafe Chinese,Mexican,4.6,2023,4,April,2,Wednesday
2907,2023-11-10,555.81,2170,User_2170,Bangalore,Regular,296,Grand Restaurant Multicuisine,Italian,3.8,2023,11,November,4,Friday
2908,2023-01-17,937.24,2798,User_2798,Pune,Regular,331,Spice Biryani Non-Veg,Mexican,3.4,2023,1,January,1,Tuesday
2909,2023-02-11,419.1,1394,User_1394,Bangalore,Gold,466,Sai Cafe South Indian,Italian,4.9,2023,2,February,1,Saturday
2910,2023-05-04,133.99,1825,User_1825,Hyderabad,Regular,270,Taste of Biryani North Indian,Mexican,3.8,2023,5,May,2,Thursday
2911,2023-06-15,1126.21,2770,User_2770,Hyderabad,Regular,111,Ruchi Dhaba Chinese,Mexican,4.2,2023,6,June,2,Thursday
2912,2023-11-16,253.91,357,User_357,Hyderabad,Gold,223,Amma Eatery Punjabi,Italian,3.4,2023,11,November,4,Thursday
2913,2023-03-19,404.83,175,User_175,Hyderabad,Gold,356,Hotel Foods Multicuisine,Indian,4.2,2023,3,March,1,Sunday
2914,2023-01-02,852.33,1676,User_1676,Bangalore,Gold,4,Annapurna Curry House Pure Veg,Chinese,4.1,2023,1,January,1,Monday
2915,2023-05-03,1177.09,2816,User_2816,Chennai,Regular,98,Ruchi Dhaba Non-Veg,Indian,4.0,2023,5,May,2,Wednesday
2916,2023-06-19,890.6,2015,User_2015,Chennai,Gold,396,Taste of Delights Non-Veg,Mexican,4.8,2023,6,June,2,Monday
2917,2023-07-18,415.66,2636,User_2636,Hyderabad,Regular,214,Amma Foods North Indian,Chinese,3.4,2023,7,July,3,Tuesday
2918,2023-07-15,165.99,550,User_550,Chennai,Gold,338,Grand Kitchen Non-Veg,Mexican,4.5,2023,7,July,3,Saturday
2919,2023-04-30,380.37,1275,User_1275,Chennai,Gold,496,Swagath Eatery Multicuisine,Indian,3.1,2023,4,April,2,Sunday
2920,2023-11-09,642.22,436,User_436,Bangalore,Gold,43,Sai Cafe North Indian,Chinese,4.9,2023,11,November,4,Thursday
2921,2023-11-01,859.94,2301,User_2301,Bangalore,Gold,280,Taste of Dhaba Andhra,Chinese,3.7,2023,11,November,4,Wednesday
2922,2023-02-01,290.6,2296,User_2296,Hyderabad,Gold,176,Classic Delights North Indian,Italian,4.0,2023,2,February,1,Wednesday
2923,2023-01-27,117.16,2605,User_2605,Hyderabad,Gold,147,Amma Cafe South Indian,Italian,3.2,2023,1,January,1,Friday
2924,2023-05-02,828.65,1828,User_1828,Chennai,Regular,177,Udupi Restaurant South Indian,Indian,3.9,2023,5,May,2,Tuesday
2925,2023-03-04,1199.79,534,User_534,Bangalore,Gold,480,Ruchi Curry House South Indian,Chinese,4.0,2023,3,March,1,Saturday
2926,2023-09-06,636.54,2197,User_2197,Bangalore,Regular,239,Sai Curry House North Indian,Indian,4.9,2023,9,September,3,Wednesday
2927,2023-06-17,709.96,145,User_145,Hyderabad,Regular,211,Darbar Mess Multicuisine,Chinese,3.1,2023,6,June,2,Saturday
2928,2023-01-19,271.39,415,User_415,Pune,Gold,89,Amma Eatery Punjabi,Indian,4.3,2023,1,January,1,Thursday
2929,2023-08-27,1413.89,1990,User_1990,Chennai,Regular,458,Swagath Mess Pure Veg,Italian,4.8,2023,8,August,3,Sunday
2930,2023-02-15,988.15,2407,User_2407,Chennai,Regular,129,New Cafe North Indian,Indian,4.1,2023,2,February,1,Wednesday
2931,2023-04-24,171.33,2988,User_2988,Pune,Gold,278,Swagath Mess Non-Veg,Indian,3.5,2023,4,April,2,Monday
2932,2023-12-06,342.33,2922,User_2922,Chennai,Gold,215,Spice Biryani Punjabi,Mexican,4.4,2023,12,December,4,Wednesday
2933,2023-05-01,513.29,1072,User_1072,Bangalore,Regular,465,Sai Eatery North Indian,Italian,4.9,2023,5,May,2,Monday
2934,2023-06-16,416.1,1823,User_1823,Hyderabad,Regular,26,Spice Eatery Family Restaurant,Chinese,4.6,2023,6,June,2,Friday
2935,2023-02-21,1082.83,955,User_955,Pune,Regular,471,Swagath Tiffins Punjabi,Indian,3.0,2023,2,February,1,Tuesday
2936,2023-06-23,919.46,1817,User_1817,Bangalore,Gold,245,Classic Biryani North Indian,Mexican,3.5,2023,6,June,2,Friday
2937,2023-06-12,1458.26,2683,User_2683,Pune,Gold,454,Taste of Dhaba South Indian,Italian,4.5,2023,6,June,2,Monday
2938,2023-06-02,816.17,646,User_646,Pune,Gold,346,Amma Dhaba Non-Veg,Indian,4.5,2023,6,June,2,Friday
2939,2023-02-26,1094.79,1977,User_1977,Pune,Gold,398,Royal Tiffins Pure Veg,Indian,3.0,2023,2,February,1,Sunday
2940,2023-09-27,460.1,2402,User_2402,Bangalore,Gold,193,Swagath Eatery Multicuisine,Chinese,3.8,2023,9,September,3,Wednesday
2941,2023-07-16,871.05,2557,User_2557,Chennai,Gold,210,Annapurna Restaurant South Indian,Indian,4.7,2023,7,July,3,Sunday
2942,2023-08-25,761.45,827,User_827,Chennai,Gold,270,Taste of Biryani North Indian,Mexican,3.8,2023,8,August,3,Friday
2943,2023-06-21,1231.05,228,User_228,Pune,Regular,383,Amma Biryani North Indian,Indian,3.1,2023,6,June,2,Wednesday
2944,2023-05-13,893.0,1764,User_1764,Pune,Gold,258,Spice Curry House Chinese,Indian,3.0,2023,5,May,2,Saturday
2945,2023-04-22,687.98,293,User_293,Bangalore,Gold,328,Ruchi Curry House Andhra,Mexican,4.6,2023,4,April,2,Saturday
2946,2023-12-07,922.77,2139,User_2139,Bangalore,Gold,243,Grand Tiffins South Indian,Chinese,4.8,2023,12,December,4,Thursday
2947,2023-09-11,989.65,137,User_137,Hyderabad,Gold,269,Udupi Mess Pure Veg,Indian,3.5,2023,9,September,3,Monday
2948,2023-03-06,395.17,1488,User_1488,Hyderabad,Gold,289,Sri Biryani Punjabi,Italian,4.8,2023,3,March,1,Monday
2949,2023-02-04,653.92,1828,User_1828,Chennai,Regular,394,Grand Tiffins South Indian,Mexican,3.5,2023,2,February,1,Saturday
2950,2023-11-11,1248.55,2123,User_2123,Bangalore,Regular,258,Spice Curry House Chinese,Indian,3.0,2023,11,November,4,Saturday
2951,2023-04-26,207.0,787,User_787,Pune,Gold,282,Hotel Curry House Chinese,Indian,4.4,2023,4,April,2,Wednesday
2952,2023-03-06,313.55,226,User_226,Chennai,Regular,472,Darbar Delights Family Restaurant,Chinese,4.3,2023,3,March,1,Monday
2953,2023-08-19,131.15,2455,User_2455,Hyderabad,Gold,255,Hotel Tiffins Punjabi,Mexican,3.1,2023,8,August,3,Saturday
2954,2023-12-05,1293.59,2029,User_2029,Pune,Gold,489,Swagath Foods Punjabi,Italian,3.0,2023,12,December,4,Tuesday
2955,2023-12-22,519.34,2554,User_2554,Hyderabad,Gold,483,Darbar Restaurant Family Restaurant,Chinese,4.5,2023,12,December,4,Friday
2956,2023-08-29,1172.81,2557,User_2557,Chennai,Gold,287,Amma Cafe South Indian,Chinese,4.7,2023,8,August,3,Tuesday
2957,2023-05-29,111.8,2281,User_2281,Bangalore,Gold,311,New Delights Family Restaurant,Italian,4.7,2023,5,May,2,Monday
2958,2023-05-20,1176.3,2138,User_2138,Chennai,Regular,402,Sai Restaurant Andhra,Mexican,3.3,2023,5,May,2,Saturday
2959,2023-06-28,419.79,2987,User_2987,Pune,Gold,348,Royal Restaurant Andhra,Italian,3.0,2023,6,June,2,Wednesday
2960,2023-03-21,761.28,2448,User_2448,Hyderabad,Regular,382,Annapurna Mess Andhra,Mexican,4.8,2023,3,March,1,Tuesday
2961,2023-12-22,571.87,80,User_80,Chennai,Gold,287,Amma Cafe South Indian,Chinese,4.7,2023,12,December,4,Friday
2962,2023-11-22,913.82,2024,User_2024,Chennai,Regular,489,Swagath Foods Punjabi,Italian,3.0,2023,11,November,4,Wednesday
2963,2023-04-10,939.05,2858,User_2858,Hyderabad,Regular,256,Sri Curry House Andhra,Italian,3.1,2023,4,April,2,Monday
2964,2023-04-07,570.4,884,User_884,Pune,Gold,296,Grand Restaurant Multicuisine,Italian,3.8,2023,4,April,2,Friday
2965,2023-11-26,1190.41,2926,User_2926,Hyderabad,Regular,114,Ruchi Mess Andhra,Indian,3.9,2023,11,November,4,Sunday
2966,2023-02-14,622.78,730,User_730,Bangalore,Regular,422,Sai Curry House South Indian,Mexican,3.0,2023,2,February,1,Tuesday
2967,2023-05-13,407.29,1500,User_1500,Hyderabad,Regular,69,Classic Tiffins Punjabi,Chinese,4.9,2023,5,May,2,Saturday
2968,2023-02-28,1367.11,2470,User_2470,Hyderabad,Regular,67,Swagath Tiffins Andhra,Mexican,4.1,2023,2,February,1,Tuesday
2969,2023-09-08,1139.62,577,User_577,Chennai,Gold,181,Classic Foods Pure Veg,Indian,4.0,2023,9,September,3,Friday
2970,2023-05-17,1203.75,1824,User_1824,Bangalore,Regular,118,Amma Mess Pure Veg,Mexican,3.8,2023,5,May,2,Wednesday
2971,2023-08-09,148.62,335,User_335,Chennai,Gold,149,Amma Restaurant South Indian,Mexican,3.6,2023,8,August,3,Wednesday
2972,2023-04-04,517.98,484,User_484,Hyderabad,Regular,353,Sai Delights South Indian,Indian,4.8,2023,4,April,2,Tuesday
2973,2023-05-05,175.42,1156,User_1156,Pune,Gold,101,Sai Kitchen South Indian,Mexican,3.9,2023,5,May,2,Friday
2974,2023-12-03,174.84,2110,User_2110,Chennai,Regular,95,Classic Biryani North Indian,Indian,3.7,2023,12,December,4,Sunday
2975,2023-09-16,1345.92,2534,User_2534,Bangalore,Regular,131,Hotel Restaurant Non-Veg,Italian,3.4,2023,9,September,3,Saturday
2976,2023-11-08,786.53,1673,User_1673,Chennai,Regular,364,Sri Foods Non-Veg,Mexican,3.4,2023,11,November,4,Wednesday
2977,2023-10-05,548.98,2233,User_2233,Hyderabad,Regular,75,New Cafe South Indian,Chinese,4.2,2023,10,October,4,Thursday
2978,2023-02-08,523.39,2477,User_2477,Bangalore,Gold,201,Spice Cafe Pure Veg,Mexican,3.4,2023,2,February,1,Wednesday
2979,2023-03-08,388.75,482,User_482,Hyderabad,Regular,231,New Dhaba Punjabi,Indian,4.1,2023,3,March,1,Wednesday
2980,2023-10-27,795.74,2169,User_2169,Bangalore,Regular,152,Hotel Curry House Punjabi,Indian,4.8,2023,10,October,4,Friday
2981,2023-01-30,1134.32,2485,User_2485,Chennai,Gold,242,Classic Dhaba Punjabi,Mexican,4.0,2023,1,January,1,Monday
2982,2023-01-23,1188.86,1429,User_1429,Chennai,Gold,493,Darbar Restaurant Multicuisine,Mexican,4.2,2023,1,January,1,Monday
2983,2023-09-02,958.82,1223,User_1223,Chennai,Regular,108,Darbar Curry House North Indian,Chinese,4.0,2023,9,September,3,Saturday
2984,2023-10-16,902.55,2412,User_2412,Chennai,Gold,320,Hotel Cafe Multicuisine,Italian,4.1,2023,10,October,4,Monday
2985,2023-04-30,838.81,457,User_457,Chennai,Regular,125,Sai Foods Family Restaurant,Chinese,4.3,2023,4,April,2,Sunday
2986,2023-12-06,1206.63,1598,User_1598,Bangalore,Gold,215,Spice Biryani Punjabi,Mexican,4.4,2023,12,December,4,Wednesday
2987,2023-03-30,531.04,2797,User_2797,Hyderabad,Gold,61,Hotel Curry House North Indian,Italian,4.4,2023,3,March,1,Thursday
2988,2023-05-18,334.27,15,User_15,Bangalore,Regular,397,Amma Foods Family Restaurant,Indian,4.8,2023,5,May,2,Thursday
2989,2023-04-09,915.07,1585,User_1585,Bangalore,Regular,352,Hotel Kitchen Multicuisine,Italian,4.7,2023,4,April,2,Sunday
2990,2023-10-05,859.11,1539,User_1539,Hyderabad,Regular,258,Spice Curry House Chinese,Indian,3.0,2023,10,October,4,Thursday
2991,2023-05-05,1024.72,315,User_315,Chennai,Gold,436,Swagath Tiffins Punjabi,Mexican,4.6,2023,5,May,2,Friday
2992,2023-08-11,686.91,813,User_813,Bangalore,Gold,317,Darbar Cafe Pure Veg,Mexican,3.5,2023,8,August,3,Friday
2993,2023-10-18,246.72,950,User_950,Chennai,Regular,396,Taste of Delights Non-Veg,Mexican,4.8,2023,10,October,4,Wednesday
2994,2023-07-15,590.22,168,User_168,Hyderabad,Gold,9,Classic Mess Family Restaurant,Italian,3.1,2023,7,July,3,Saturday
